Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Unnamed: 68
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,2746695.0,2799450.0,2867533.0,2925748.0,2971603.0,3003824.0,3033206.0,3068777.0,3105551.0,3139000.0,3161351.0,3178212.0,3203034.0,3228610.0,3248189.0,3248934.0,3232679.0,3223545.0,3225257.0,3232423.0,3245225.0,3262098.0,3279780.0,3292972.0,3303960.0,3317420.0,3333817.0,3354023.0,3377780.0,3403458.0,3435750.0,3477958.0,3516951.0,3548723.0,3577019.0,3601427.0,3617997.0,3626908.0,3637528.0,3653851.0,3673543.0,3696843.0,3723614.0,3749181.0,3772931.0,3794856.0,3816235.0,3845997.0,3888817.0,3933290.0,3971373.0,4012325.0,4051266.0,4093847.0,4140499.0,4184583.0,4225760.0,4261807.0,4292467.0,4322218.0,4352384.0,4384035.0,4417801.0,,
Channel Islands,CHI,"Population, female",SP.POP.TOTL.FE.IN,56634.0,56949.0,57429.0,57994.0,58584.0,59199.0,59854.0,60527.0,61174.0,61763.0,62325.0,62924.0,63563.0,64184.0,64762.0,65266.0,65641.0,65883.0,66069.0,66241.0,66394.0,66702.0,67238.0,67832.0,68442.0,69058.0,69723.0,70488.0,71285.0,72045.0,72740.0,73228.0,73466.0,73625.0,73734.0,73789.0,73929.0,74189.0,74456.0,74693.0,74886.0,75196.0,75678.0,76193.0,76729.0,77271.0,77824.0,78402.0,78982.0,79568.0,80148.0,80566.0,80938.0,81480.0,81996.0,82592.0,83329.0,84025.0,84906.0,85807.0,86526.0,87239.0,87914.0,,
Chile,CHL,"Population, female",SP.POP.TOTL.FE.IN,4049247.0,4137142.0,4225757.0,4313561.0,4400944.0,4488093.0,4573538.0,4658087.0,4742709.0,4827029.0,4910882.0,4994475.0,5077623.0,5161493.0,5245766.0,5330494.0,5414619.0,5498621.0,5584389.0,5669474.0,5753879.0,5839368.0,5926028.0,6013032.0,6101695.0,6193559.0,6289102.0,6388742.0,6491774.0,6597765.0,6706184.0,6817011.0,6928025.0,7036702.0,7143824.0,7248291.0,7349292.0,7447971.0,7543261.0,7634572.0,7724143.0,7812408.0,7899562.0,7984277.0,8065716.0,8146398.0,8227292.0,8308544.0,8392523.0,8479648.0,8566180.0,8651769.0,8736586.0,8821764.0,8911559.0,9004176.0,9111944.0,9254199.0,9420150.0,9589082.0,9720358.0,9818163.0,9874202.0,,
China,CHN,"Population, female",SP.POP.TOTL.FE.IN,325931004.0,322879907.0,325743240.0,334009147.0,341994742.0,350380356.0,360413808.0,369907738.0,379774515.0,390378367.0,401346258.0,412540476.0,422812169.0,432591471.0,441653688.0,449579425.0,456651788.0,462982313.0,469289080.0,475655113.0,481713423.0,487970075.0,495239625.0,502474257.0,509130952.0,516103160.0,523793161.0,532177132.0,540705000.0,548913728.0,556822315.0,564229094.0,570952344.0,577345024.0,583693488.0,589847916.0,595844663.0,601754660.0,607370114.0,612456939.0,617082063.0,621436557.0,625534993.0,629369651.0,633047012.0,636711861.0,640203444.0,643486317.0,646729218.0,649891191.0,652992671.0,656550787.0,661013974.0,665447390.0,669700351.0,673690703.0,677689913.0,682006802.0,685468978.0,688179990.0,690171848.0,691219627.0,691528501.0,,
Cote d'Ivoire,CIV,"Population, female",SP.POP.TOTL.FE.IN,1827109.0,1893505.0,1964454.0,2039339.0,2117673.0,2199374.0,2284488.0,2373280.0,2465982.0,2563878.0,2668943.0,2782354.0,2904123.0,3033443.0,3169899.0,3313314.0,3451561.0,3585875.0,3727906.0,3876950.0,4033209.0,4195695.0,4363304.0,4535162.0,4710005.0,4886725.0,5065248.0,5246142.0,5432217.0,5637845.0,5862374.0,6092650.0,6328300.0,6568705.0,6813327.0,7064167.0,7322218.0,7586769.0,7851363.0,8098881.0,8330187.0,8557174.0,8774649.0,8983181.0,9188308.0,9390312.0,9590427.0,9789603.0,9990049.0,10193879.0,10402077.0,10618615.0,10845584.0,11077831.0,11343487.0,11646213.0,11956537.0,12275633.0,12600637.0,12929424.0,13264169.0,13600535.0,13944972.0,,
Cameroon,CMR,"Population, female",SP.POP.TOTL.FE.IN,2621418.0,2675878.0,2733790.0,2795102.0,2858830.0,2925090.0,2994139.0,3066162.0,3141465.0,3220218.0,3302654.0,3389095.0,3479404.0,3573319.0,3670610.0,3771255.0,3870947.0,3969791.0,4077495.0,4192051.0,4329782.0,4483675.0,4591728.0,4687501.0,4820322.0,4966849.0,5119583.0,5278837.0,5440548.0,5604349.0,5774111.0,5947026.0,6121989.0,6300581.0,6481175.0,6662381.0,6844174.0,7027135.0,7213909.0,7406268.0,7602707.0,7803427.0,8013386.0,8232772.0,8459566.0,8691569.0,8928603.0,9177878.0,9439512.0,9709582.0,9987915.0,10272225.0,10562805.0,10861379.0,11193372.0,11548794.0,11896708.0,12235344.0,12575513.0,12926852.0,13280460.0,13634397.0,13992014.0,,
"Congo, Dem. Rep.",COD,"Population, female",SP.POP.TOTL.FE.IN,7975587.0,8170479.0,8374315.0,8587665.0,8810368.0,9046338.0,9295559.0,9556534.0,9827796.0,10103756.0,10384074.0,10660424.0,10936079.0,11221867.0,11514847.0,11812517.0,12108641.0,12404220.0,12778701.0,13217399.0,13614618.0,13982935.0,14357555.0,14744184.0,15175062.0,15628548.0,16084504.0,16571573.0,17084716.0,17618473.0,18195981.0,18797064.0,19364049.0,19989114.0,20956530.0,21846703.0,22270929.0,22632027.0,23184201.0,23872901.0,24582226.0,25333610.0,26117751.0,26895414.0,27703894.0,28573264.0,29491075.0,30446631.0,31428249.0,32441587.0,33506062.0,34641217.0,35816345.0,37051204.0,38343735.0,39659606.0,41052552.0,42483740.0,43890310.0,45306478.0,46787187.0,48319268.0,49892177.0,,
"Congo, Rep.",COG,"Population, female",SP.POP.TOTL.FE.IN,536077.0,550283.0,565074.0,580530.0,596688.0,613576.0,631244.0,649644.0,668856.0,688963.0,709923.0,731815.0,754678.0,778389.0,802815.0,825580.0,846385.0,867330.0,888379.0,909386.0,930396.0,951516.0,972517.0,993087.0,1018468.0,1049265.0,1080811.0,1113060.0,1145648.0,1178665.0,1211708.0,1245051.0,1278660.0,1314536.0,1351268.0,1386962.0,1423251.0,1453519.0,1486105.0,1525600.0,1583527.0,1642642.0,1680249.0,1726060.0,1784261.0,1848198.0,1917479.0,1988080.0,2053874.0,2136899.0,2226558.0,2299164.0,2363092.0,2419983.0,2478001.0,2537273.0,2598046.0,2660503.0,2724474.0,2788979.0,2854622.0,2921372.0,2988624.0,,
Colombia,COL,"Population, female",SP.POP.TOTL.FE.IN,7875810.0,8121112.0,8373228.0,8630444.0,8891960.0,9156915.0,9421433.0,9684298.0,9945164.0,10201733.0,10455025.0,10701994.0,10945364.0,11191768.0,11439917.0,11690305.0,11942621.0,12206091.0,12484354.0,12771020.0,13068691.0,13373253.0,13682869.0,14001947.0,14326594.0,14646986.0,14966988.0,15293772.0,15627949.0,15970252.0,16319819.0,16666875.0,17012155.0,17362186.0,17714470.0,18063500.0,18406405.0,18747884.0,19086068.0,19418369.0,19745251.0,20068231.0,20387506.0,20699708.0,21004780.0,21300552.0,21586300.0,21863668.0,22128690.0,22387951.0,22648175.0,22903701.0,23149997.0,23387544.0,23617367.0,23847355.0,24107989.0,24477100.0,24945907.0,25408106.0,25791075.0,26101321.0,26298417.0,,
Comoros,COM,"Population, female",SP.POP.TOTL.FE.IN,97681.0,99468.0,101331.0,103251.0,105222.0,107266.0,109393.0,111818.0,114609.0,117584.0,120723.0,124047.0,127572.0,131288.0,135207.0,139263.0,143532.0,148074.0,152819.0,157766.0,162796.0,167712.0,172464.0,177245.0,182230.0,187419.0,192798.0,198351.0,204061.0,209932.0,215832.0,221595.0,227093.0,232331.0,237495.0,242732.0,248098.0,253590.0,259190.0,264635.0,270024.0,275663.0,281375.0,286981.0,292358.0,297762.0,303423.0,309235.0,315224.0,321463.0,327981.0,334786.0,341836.0,349095.0,356575.0,364283.0,372233.0,379781.0,386817.0,393860.0,401263.0,408923.0,416416.0,,
Cabo Verde,CPV,"Population, female",SP.POP.TOTL.FE.IN,110979.0,113382.0,116520.0,119885.0,123338.0,126893.0,130558.0,134364.0,138331.0,142465.0,146528.0,149774.0,152020.0,153959.0,155965.0,158100.0,160230.0,162220.0,164167.0,166119.0,168436.0,170777.0,172811.0,174839.0,176809.0,178737.0,180667.0,182632.0,184648.0,186885.0,189934.0,193917.0,198431.0,203229.0,208089.0,212870.0,217613.0,222382.0,227112.0,231762.0,235732.0,238957.0,241967.0,244781.0,247428.0,249955.0,252389.0,254737.0,256967.0,259039.0,261618.0,264908.0,268138.0,271223.0,274372.0,277489.0,280659.0,283971.0,287116.0,290056.0,292895.0,295580.0,298239.0,,
Costa Rica,CRI,"Population, female",SP.POP.TOTL.FE.IN,663847.0,688649.0,713982.0,739670.0,765598.0,791641.0,817588.0,843295.0,868465.0,893410.0,918450.0,943506.0,968691.0,994152.0,1020256.0,1047158.0,1075026.0,1104065.0,1134303.0,1165709.0,1198113.0,1231380.0,1265740.0,1301226.0,1337628.0,1374874.0,1412683.0,1450648.0,1488688.0,1527149.0,1566500.0,1606731.0,1647671.0,1689167.0,1730927.0,1772777.0,1814502.0,1856202.0,1897353.0,1937516.0,1976587.0,2013719.0,2048540.0,2081709.0,2114018.0,2145820.0,2177342.0,2208704.0,2240104.0,2271211.0,2301231.0,2330459.0,2359193.0,2387107.0,2414032.0,2440173.0,2465916.0,2490983.0,2515262.0,2538156.0,2558483.0,2575216.0,2590119.0,,
Caribbean small states,CSS,"Population, female",SP.POP.TOTL.FE.IN,2165436.0,2204090.0,2241218.0,2278273.0,2315495.0,2352334.0,2388696.0,2424365.0,2459162.0,2493425.0,2526624.0,2560255.0,2592669.0,2622314.0,2651250.0,2679463.0,2706983.0,2733900.0,2760561.0,2786994.0,2814620.0,2844169.0,2874693.0,2905098.0,2933974.0,2961802.0,2987928.0,3010515.0,3031022.0,3051070.0,3069551.0,3090166.0,3115309.0,3141076.0,3167284.0,3194725.0,3221712.0,3247592.0,3273019.0,3297259.0,3319576.0,3341120.0,3363111.0,3385553.0,3408163.0,3430454.0,3452517.0,3473831.0,3494385.0,3515519.0,3536494.0,3557136.0,3579927.0,3604171.0,3628240.0,3651814.0,3674260.0,3695743.0,3728153.0,3752901.0,3768158.0,3787953.0,3801204.0,,
Cuba,CUB,"Population, female",SP.POP.TOTL.FE.IN,3547655.0,3624519.0,3703715.0,3785934.0,3870101.0,3954131.0,4036930.0,4118605.0,4199666.0,4280685.0,4361899.0,4439872.0,4510418.0,4573551.0,4630047.0,4679669.0,4722075.0,4757190.0,4785374.0,4807395.0,4824362.0,4845535.0,4878582.0,4918993.0,4961799.0,5005673.0,5050762.0,5098011.0,5148428.0,5200248.0,5250938.0,5295647.0,5332032.0,5362211.0,5388739.0,5413614.0,5436930.0,5459797.0,5483197.0,5507169.0,5530949.0,5553672.0,5574743.0,5592995.0,5608307.0,5620997.0,5630486.0,5637238.0,5642613.0,5647821.0,5653239.0,5659068.0,5666230.0,5674433.0,5681712.0,5687872.0,5691556.0,5691861.0,5691084.0,5688414.0,5683880.0,5667114.0,5649497.0,,
Curacao,CUW,"Population, female",SP.POP.TOTL.FE.IN,62736.0,63479.0,64702.0,66001.0,67222.0,68356.0,69133.0,69936.0,71091.0,72313.0,73481.0,74906.0,75175.0,74877.0,75705.0,76206.0,76449.0,76583.0,76118.0,75978.0,76190.0,76616.0,77494.0,78152.0,78673.0,79190.0,79280.0,78777.0,77759.0,76676.0,75995.0,75604.0,75489.0,75853.0,76209.0,76672.0,77498.0,78070.0,76982.0,74526.0,71759.0,69297.0,69407.0,70881.0,72171.0,74107.0,76129.0,77748.0,78831.0,79445.0,80563.0,81834.0,82447.0,83143.0,84083.0,85063.0,85884.0,86109.0,83537.0,81416.0,80772.0,79361.0,78085.0,,
Cayman Islands,CYM,"Population, female",SP.POP.TOTL.FE.IN,4494.0,4567.0,4652.0,4744.0,4833.0,4930.0,5030.0,5130.0,5232.0,5327.0,5497.0,5781.0,6106.0,6438.0,6773.0,7109.0,7441.0,7768.0,8075.0,8377.0,8734.0,9137.0,9556.0,9983.0,10416.0,10855.0,11296.0,11739.0,12184.0,12662.0,13246.0,13919.0,14601.0,15293.0,15995.0,16702.0,17414.0,18121.0,18820.0,19509.0,20191.0,20878.0,21567.0,22258.0,22964.0,23681.0,24400.0,25123.0,25849.0,26569.0,27277.0,27924.0,28512.0,29100.0,29706.0,30339.0,30984.0,31627.0,32258.0,32849.0,33370.0,33738.0,34036.0,,
Cyprus,CYP,"Population, female",SP.POP.TOTL.FE.IN,297348.0,301842.0,304899.0,307795.0,310385.0,312812.0,315230.0,317547.0,319688.0,321654.0,323459.0,325125.0,326666.0,328310.0,328613.0,328128.0,329496.0,331983.0,334466.0,336964.0,339467.0,342003.0,345430.0,350554.0,356434.0,362190.0,367832.0,373351.0,378791.0,384139.0,389330.0,394308.0,399733.0,407461.0,416788.0,425873.0,434823.0,443706.0,452514.0,461223.0,469782.0,478320.0,487231.0,496534.0,505947.0,515381.0,524816.0,534289.0,543817.0,553403.0,563093.0,571053.0,576891.0,582139.0,587186.0,592342.0,597688.0,603093.0,608241.0,613199.0,617605.0,621034.0,624713.0,,
Czechia,CZE,"Population, female",SP.POP.TOTL.FE.IN,4944546.0,4938176.0,4958298.0,4982413.0,5011835.0,5038247.0,5060039.0,5077191.0,5090286.0,5102133.0,5083649.0,5068741.0,5090538.0,5118767.0,5152390.0,5187975.0,5222403.0,5253284.0,5281019.0,5305972.0,5310991.0,5308105.0,5314679.0,5318358.0,5320542.0,5323344.0,5325087.0,5326681.0,5330068.0,5332410.0,5318020.0,5304693.0,5308740.0,5312514.0,5312264.0,5307128.0,5299347.0,5292175.0,5285676.0,5278655.0,5262270.0,5239852.0,5225903.0,5220524.0,5218325.0,5221632.0,5231604.0,5258186.0,5297914.0,5323944.0,5335288.0,5343378.0,5349512.0,5350915.0,5355330.0,5363145.0,5370608.0,5382150.0,5397481.0,5416114.0,5428157.0,5331795.0,5414896.0,,
Germany,DEU,"Population, female",SP.POP.TOTL.FE.IN,38788660.0,39034294.0,39327825.0,39646129.0,39921540.0,40221166.0,40518302.0,40667271.0,40815238.0,41111215.0,41222965.0,41274359.0,41451596.0,41567427.0,41570269.0,41402143.0,41211816.0,41105188.0,41055781.0,41058397.0,41124817.0,41164296.0,41097244.0,40957694.0,40780265.0,40646582.0,40611843.0,40611082.0,40700023.0,40940456.0,41215948.0,41439791.0,41683658.0,41891684.0,41977348.0,42051246.0,42135110.0,42170094.0,42160050.0,42177771.0,42230577.0,42300074.0,42368228.0,42384876.0,42364698.0,42322242.0,42244938.0,42149394.0,42021256.0,41860223.0,41739548.0,40917407.0,40939379.0,40998376.0,41123008.0,41441710.0,41750423.0,41890094.0,42006470.0,42096607.0,42128351.0,42146923.0,42450429.0,,
Djibouti,DJI,"Population, female",SP.POP.TOTL.FE.IN,43384.0,45069.0,47020.0,49321.0,51989.0,54935.0,58019.0,61197.0,64480.0,68380.0,72915.0,77878.0,83428.0,89528.0,96619.0,105283.0,115725.0,127712.0,140488.0,152797.0,163502.0,172149.0,179072.0,185393.0,192630.0,201940.0,213778.0,227831.0,242922.0,262392.0,290577.0,316425.0,313849.0,307887.0,313995.0,317019.0,324510.0,336062.0,349602.0,361798.0,373098.0,384784.0,396557.0,405154.0,411093.0,417325.0,425380.0,434536.0,443433.0,452579.0,461678.0,470557.0,479398.0,488225.0,497024.0,505777.0,514429.0,523091.0,531774.0,540367.0,548686.0,556667.0,564584.0,,
Dominica,DMA,"Population, female",SP.POP.TOTL.FE.IN,31508.0,32036.0,32431.0,32816.0,33215.0,33672.0,34178.0,34724.0,35316.0,35923.0,36334.0,36472.0,36535.0,36615.0,36705.0,36788.0,36859.0,36904.0,36919.0,36916.0,36884.0,36767.0,36569.0,36364.0,36172.0,35978.0,35782.0,35593.0,35409.0,35223.0,35009.0,34856.0,34825.0,34833.0,34822.0,34789.0,34741.0,34666.0,34558.0,34406.0,34213.0,34093.0,34103.0,34147.0,34160.0,34154.0,34152.0,34145.0,34119.0,34089.0,34038.0,34025.0,34127.0,34077.0,34444.0,34863.0,34895.0,35104.0,35370.0,35755.0,36112.0,36373.0,36577.0,,
Denmark,DNK,"Population, female",SP.POP.TOTL.FE.IN,2307716.0,2323852.0,2342107.0,2360679.0,2379663.0,2398378.0,2417770.0,2437072.0,2452260.0,2466292.0,2485417.0,2503448.0,2518630.0,2534840.0,2547832.0,2556310.0,2563772.0,2572823.0,2581903.0,2589435.0,2593808.0,2594245.0,2593359.0,2592431.0,2591806.0,2593343.0,2597085.0,2600508.0,2601730.0,2603129.0,2607184.0,2613591.0,2621643.0,2629622.0,2637754.0,2650756.0,2665004.0,2675291.0,2684198.0,2692173.0,2700153.0,2708914.0,2716612.0,2723159.0,2729661.0,2736640.0,2744985.0,2756409.0,2771809.0,2785879.0,2797441.0,2808185.0,2817935.0,2828795.0,2842283.0,2861483.0,2882835.0,2900427.0,2913918.0,2923497.0,2931257.0,2943337.0,2966194.0,,
Dominican Republic,DOM,"Population, female",SP.POP.TOTL.FE.IN,1641764.0,1697727.0,1754868.0,1812924.0,1871918.0,1931763.0,1992582.0,2054205.0,2115894.0,2177646.0,2239914.0,2302792.0,2366137.0,2430153.0,2494654.0,2559369.0,2624554.0,2690159.0,2756024.0,2821809.0,2887215.0,2952280.0,3017427.0,3083771.0,3151396.0,3219410.0,3287851.0,3357278.0,3428342.0,3501660.0,3576621.0,3651809.0,3726718.0,3801439.0,3870105.0,3932399.0,3993294.0,4051890.0,4107802.0,4162488.0,4217351.0,4271617.0,4330181.0,4393360.0,4455672.0,4517262.0,4577992.0,4638424.0,4700619.0,4765395.0,4831796.0,4898563.0,4965013.0,5030991.0,5096363.0,5160958.0,5224450.0,5286818.0,5348537.0,5409472.0,5472181.0,5535650.0,5594560.0,,
Algeria,DZA,"Population, female",SP.POP.TOTL.FE.IN,5647947.0,5747020.0,5823672.0,5903048.0,5985388.0,6061383.0,6163912.0,6302990.0,6446752.0,6593391.0,6742390.0,6896041.0,7057279.0,7227074.0,7407341.0,7690343.0,8074971.0,8388820.0,8636461.0,8902127.0,9187012.0,9491758.0,9814990.0,10154790.0,10508574.0,10875691.0,11247967.0,11596648.0,11920413.0,12238273.0,12547674.0,12851476.0,13155514.0,13455737.0,13745110.0,14015501.0,14248146.0,14450097.0,14652460.0,14863283.0,15076418.0,15288132.0,15497822.0,15709725.0,15932047.0,16150274.0,16384158.0,16653361.0,16941031.0,17249096.0,17573708.0,17911362.0,18264572.0,18629532.0,19004433.0,19390923.0,19783015.0,20175233.0,20564404.0,20948465.0,21318767.0,21680725.0,22040987.0,,
East Asia & Pacific (excluding high income),EAP,"Population, female",SP.POP.TOTL.FE.IN,441242426.0,441320041.0,447390418.0,458994991.0,470405939.0,482176820.0,495577849.0,508568564.0,522041958.0,536343189.0,551033299.0,565978168.0,580066912.0,593685291.0,606555970.0,618269062.0,629144763.0,639416147.0,649836982.0,660407516.0,670737740.0,681329825.0,693001813.0,704713743.0,715887565.0,727343721.0,739486949.0,752306971.0,765267833.0,777918083.0,790319314.0,802238938.0,813501745.0,824474588.0,835356473.0,845953412.0,856365081.0,866696057.0,876670341.0,885983632.0,894620704.0,902837114.0,910755399.0,918388850.0,925803359.0,933165416.0,940388279.0,947455336.0,954478047.0,961438184.0,968374556.0,975779914.0,984126036.0,992408058.0,1000426980.0,1008136176.0,1015853335.0,1023814218.0,1030799094.0,1036952911.0,1042276097.0,1046360637.0,1049546011.0,,
Early-demographic dividend,EAR,"Population, female",SP.POP.TOTL.FE.IN,478750396.0,490924678.0,503474961.0,516372343.0,529628377.0,542965724.0,556378004.0,570228069.0,584556964.0,599284596.0,614141138.0,628905152.0,644046426.0,659910634.0,676095360.0,692570517.0,709438264.0,726734496.0,744526832.0,762953777.0,782063544.0,802353991.0,823388954.0,844522027.0,865868898.0,887615062.0,909660582.0,931823827.0,954284496.0,976904104.0,1000971895.0,1024304694.0,1046913908.0,1069002981.0,1090520971.0,1112445412.0,1135420111.0,1158310036.0,1180823688.0,1203219425.0,1225868818.0,1248717831.0,1270969776.0,1292831397.0,1314867953.0,1336737282.0,1358650217.0,1380622188.0,1402405324.0,1424215418.0,1446585237.0,1469019700.0,1490797111.0,1512339447.0,1533843225.0,1555534321.0,1577172737.0,1598467945.0,1619621606.0,1640571424.0,1660776296.0,1679668733.0,1698128100.0,,
East Asia & Pacific,EAS,"Population, female",SP.POP.TOTL.FE.IN,515230816.0,516461093.0,523776794.0,536632653.0,549293940.0,562345683.0,576969195.0,591068348.0,605803252.0,621494440.0,637582781.0,654463524.0,669948425.0,684954327.0,699250178.0,712263107.0,724311656.0,735719036.0,747246891.0,758984367.0,770425517.0,782173364.0,794994798.0,807781571.0,819925757.0,832270283.0,845224900.0,858855395.0,872609499.0,886066009.0,899230347.0,912031158.0,924096413.0,935843250.0,947518045.0,958885211.0,970166562.0,981249854.0,991972168.0,1001905472.0,1011202023.0,1020155575.0,1028716750.0,1036897307.0,1044783558.0,1052571413.0,1060358562.0,1068077970.0,1075812095.0,1083327010.0,1090776414.0,1098571691.0,1107318282.0,1115952708.0,1124363347.0,1132480258.0,1140631457.0,1148973657.0,1156325542.0,1162819080.0,1168212257.0,1171818433.0,1174761743.0,,
Europe & Central Asia (excluding high income),ECA,"Population, female",SP.POP.TOTL.FE.IN,137545318.0,139552491.0,141569845.0,143587272.0,145620087.0,147624694.0,149286871.0,150987960.0,152686864.0,154347208.0,156031279.0,157668648.0,159178578.0,160671516.0,162166651.0,163647812.0,165281142.0,166973463.0,168640198.0,170315029.0,171999071.0,173653383.0,175283365.0,176972010.0,178810508.0,180646778.0,182478052.0,184326821.0,186130631.0,187586362.0,188699633.0,189919491.0,190842025.0,191492250.0,191970171.0,192320631.0,192772863.0,193134385.0,193326187.0,193328786.0,193413671.0,193513297.0,193607811.0,193815472.0,194140483.0,194516106.0,194949900.0,195337107.0,196108396.0,197024948.0,198090146.0,199154809.0,200107543.0,201159089.0,202237130.0,203366183.0,204481069.0,205500902.0,206438852.0,207415325.0,208096329.0,208935008.0,206938238.0,,
Europe & Central Asia,ECS,"Population, female",SP.POP.TOTL.FE.IN,350338194.0,354013078.0,357775720.0,361551288.0,365346803.0,369061824.0,372360098.0,375670523.0,378880215.0,381996863.0,384860111.0,387646660.0,390567053.0,393383853.0,396079668.0,398697783.0,401360617.0,404002839.0,406625019.0,409258818.0,411896565.0,414408850.0,416733170.0,418975440.0,421328837.0,423728725.0,426199638.0,428713842.0,431260187.0,433559721.0,435545973.0,437638361.0,439322130.0,440783302.0,441898161.0,442773966.0,443695831.0,444502490.0,445127113.0,445652227.0,446140773.0,446735714.0,447556396.0,448695387.0,450010218.0,451361271.0,452735315.0,454119915.0,455876475.0,457602095.0,459275857.0,460233717.0,461768568.0,463613262.0,465522613.0,467397941.0,469225387.0,470816365.0,472343545.0,473698379.0,474696556.0,475305622.0,473573460.0,,
Ecuador,ECU,"Population, female",SP.POP.TOTL.FE.IN,2313445.0,2379345.0,2447988.0,2519095.0,2592694.0,2668819.0,2747092.0,2827478.0,2910106.0,2994802.0,3081410.0,3169807.0,3260195.0,3352673.0,3447134.0,3543625.0,3642102.0,3742513.0,3844858.0,3949122.0,4055231.0,4163096.0,4272641.0,4383868.0,4497063.0,4612439.0,4730153.0,4849782.0,4970143.0,5090613.0,5210778.0,5329377.0,5443760.0,5553499.0,5661350.0,5768799.0,5875980.0,5982667.0,6088961.0,6195516.0,6303121.0,6412962.0,6525796.0,6641367.0,6758388.0,6876511.0,6996611.0,7118765.0,7242204.0,7366263.0,7490733.0,7615672.0,7739326.0,7859194.0,7976779.0,8095675.0,8217460.0,8346245.0,8506021.0,8670974.0,8798448.0,8910903.0,9016398.0,,
"Egypt, Arab Rep.",EGY,"Population, female",SP.POP.TOTL.FE.IN,13397931.0,13751636.0,14115797.0,14491258.0,14876442.0,15267075.0,15660871.0,16057978.0,16456719.0,16854829.0,17252780.0,17647916.0,18045443.0,18451546.0,18867705.0,19300457.0,19748466.0,20220150.0,20721827.0,21249783.0,21803307.0,22370151.0,22953724.0,23571405.0,24214805.0,24876309.0,25553936.0,26245281.0,26953624.0,27664151.0,28364070.0,29042440.0,29713371.0,30388568.0,31063203.0,31738802.0,32418308.0,33110772.0,33814145.0,34522238.0,35234075.0,35958115.0,36706908.0,37471228.0,38236048.0,39003462.0,39776795.0,40568130.0,41378685.0,42205138.0,43076670.0,44030939.0,45030881.0,46092575.0,47193391.0,48251205.0,49274300.0,50273865.0,51250007.0,52189268.0,53107732.0,54001891.0,54865512.0,,
Euro area,EMU,"Population, female",SP.POP.TOTL.FE.IN,140155997.0,141288898.0,142434533.0,143593594.0,144764698.0,145959307.0,147101470.0,148110080.0,149073194.0,150053913.0,150844001.0,151632340.0,152607880.0,153529652.0,154341509.0,155077198.0,155729567.0,156337302.0,156976173.0,157629107.0,158278412.0,158851452.0,159287778.0,159589948.0,159824658.0,160093081.0,160442689.0,160827312.0,161302301.0,161921399.0,162586160.0,163311090.0,163932181.0,164544076.0,164990645.0,165355418.0,165719145.0,166079293.0,166412389.0,166821520.0,167335805.0,167879730.0,168665756.0,169521430.0,170381938.0,171186359.0,171919141.0,172746056.0,173528743.0,174051868.0,174434195.0,174033254.0,174373675.0,174919395.0,175467339.0,175912692.0,176334083.0,176624235.0,176970342.0,177119929.0,177322684.0,177296719.0,177985711.0,,
Eritrea,ERI,"Population, female",SP.POP.TOTL.FE.IN,504508.0,516537.0,529191.0,542409.0,556123.0,570303.0,584885.0,599865.0,615245.0,631052.0,647449.0,664496.0,682090.0,700207.0,718953.0,738425.0,758607.0,779502.0,800991.0,823053.0,845746.0,869115.0,893301.0,918327.0,943827.0,969283.0,994986.0,1020845.0,1046998.0,1072855.0,1097182.0,1040354.0,979663.0,1009578.0,1039886.0,1096976.0,1150146.0,1163731.0,1181255.0,1203350.0,1224856.0,1259330.0,1301839.0,1354578.0,1409206.0,1443290.0,1467258.0,1490034.0,1529533.0,1568303.0,1599986.0,1629719.0,1652054.0,1673718.0,1687076.0,1695227.0,1707716.0,1723370.0,1747412.0,1773958.0,1802355.0,1834472.0,1866154.0,,
Spain,ESP,"Population, female",SP.POP.TOTL.FE.IN,15665693.0,15802324.0,15940760.0,16073495.0,16226901.0,16396787.0,16558365.0,16757214.0,16971787.0,17134432.0,17318928.0,17521381.0,17708913.0,17897180.0,18074553.0,18251470.0,18436962.0,18620070.0,18792700.0,18952840.0,19101208.0,19234286.0,19348408.0,19442700.0,19524836.0,19598570.0,19660975.0,19716629.0,19764941.0,19804389.0,19835238.0,19891586.0,19988269.0,20090193.0,20184093.0,20272334.0,20356531.0,20441310.0,20524534.0,20606430.0,20696897.0,20839665.0,21116299.0,21467183.0,21804175.0,22136732.0,22487488.0,22879460.0,23224481.0,23435819.0,23562691.0,23668076.0,23713604.0,23671269.0,23627558.0,23626850.0,23662382.0,23734338.0,23851736.0,24030201.0,24152012.0,24178936.0,24361595.0,,
